,COD_IPRESS,x,y,SECTOR_R
18604,00009849,,,PRIVADO
18605,00009562,-12.1272417,-77.0244212,PRIVADO
18606,00009679,-5.90550586,-77.7979707,PUBLICO
18607,00016436,-11.10299651,-77.60828889,PRIVADO
18608,00015274,,,PRIVADO
18609,00017089,,,PRIVADO
18610,00015510,,,PRIVADO
18611,00015381,,,PRIVADO
18612,00015172,,,PRIVADO
18613,00015939,,,PRIVADO
18614,00015200,,,PRIVADO
18615,00010715,-12.09155839,-77.07262687,PRIVADO
18616,00003833,-13.7399131,-74.28932207,PUBLICO
18617,00011874,-11.77422729,-75.50142478,PUBLICO
18618,00011466,-18.01757561,-70.25055375,PRIVADO
18619,00011262,-6.29329872,-78.65893369,PUBLICO
18620,00011172,,,PRIVADO
18621,00028756,-12.1286417,-76.9877174,PRIVADO
18622,00008698,-12.059193,-77.12506748,PRIVADO
18623,00008842,,,PRIVADO
18624,00008849,,,PRIVADO
18625,00009114,-12.0810665,-76.9959872,PRIVADO
18626,00008854,-12.0097127,-76.8220312,PRIVADO
18627,00009064,,,PRIVADO
18628,00010925,,,PRIVADO
18629,00010199,,,PRIVADO
18630,00009851,,,PRIVADO
18631,00029080,-8.0996644,-79.0109955,PRIVADO
18632,00028459,-7.49031136,-78.06807872,PUBLICO
18633,00015430,-12.04868384,-75.1921796,PRIVADO
18634,00017533,,,PRIVADO
18635,00015519,,,PRIVADO
18636,00016101,,,PRIVADO
18637,00016622,-6.758556,-79.8304117,PRIVADO
18638,00016522,,,PRIVADO
18639,00016165,,,PRIVADO
18640,00012012,,,PRIVADO
18641,00010946,,,PRIVADO
18642,00011488,,,PRIVADO
18643,00011311,,,PRIVADO
18644,00011497,-13.218098,-74.657285,PUBLICO
18645,00011332,,,PRIVADO
18646,00028515,-3.73499629,-73.2445918,PRIVADO
18647,00028472,-8.1090524,-79.0215336,PRIVADO
18648,00008714,-12.0118,-76.5457,PRIVADO
18649,00013304,-16.3589303,-72.1904807,PUBLICO
18650,00009297,,,PRIVADO
18651,00009340,-11.96698349,-77.00314966,PRIVADO
18652,00008726,,,PRIVADO
18653,00028612,,,PRIVADO
18654,00028393,-11.97781,-77.078898,PRIVADO
18655,00028397,-12.1297675,-77.0219607,PRIVADO
18656,00010013,-9.0670144,-78.5974318,PUBLICO
18657,00009706,-12.77880475,-74.59493432,PUBLICO
18658,00009446,,,PRIVADO
18659,00016509,-18.01212884,-70.24643836,PRIVADO
18660,00016576,,,PRIVADO
18661,00016369,,,PRIVADO
18662,00016813,,,PRIVADO
18663,00016879,,,PRIVADO
18664,00016604,,,PRIVADO
18665,00028696,-10.9490548,-69.5782778,PRIVADO
18666,00011503,,,PRIVADO
18667,00011514,,,PRIVADO
18668,00011331,-5.1782884,-80.6548882,PRIVADO
18669,00011363,,,PRIVADO
18670,00011583,,,PRIVADO
18671,00011227,-11.9770181,-76.765415,PUBLICO
18672,00028754,-12.1774727,-76.940273,PRIVADO
18673,00009101,,,PRIVADO
18674,00009354,,,PRIVADO
18675,00008933,,,PRIVADO
18676,00008896,,,PRIVADO
18677,00009120,,,PRIVADO
18678,00009501,-12.82467315,-74.69695734,PUBLICO
18679,00009715,,,PRIVADO
18680,00009488,-6.7765974,-79.8442978,PRIVADO
18681,00010214,-12.1085713,-77.0388586,PRIVADO
18682,00009509,,,PRIVADO
18683,00009731,-8.56225775,-77.60027068,PUBLICO
18684,00028499,-11.1092161,-77.6087542,PRIVADO
18685,00016381,-12.083649,-77.062451,PRIVADO
18686,00016014,-12.0815231,-77.0365047,PRIVADO
18687,00015921,,,PRIVADO
18688,00016017,-12.64742266,-74.73568842,PUBLICO
18689,00016784,,,PRIVADO
18690,00016037,-13.5311781,-71.96424931,PRIVADO
18691,00013044,,,PRIVADO
18692,00011547,-12.10144912,-77.0037458,PRIVADO
18693,00011414,,,PRIVADO
18694,00011315,,,PRIVADO
18695,00028766,-12.15139196,-77.01977468,PRIVADO
18696,00008916,-12.03102293,-77.00066491,PRIVADO
18697,00009304,-12.0550758,-77.0241856,PUBLICO
18698,00009627,-14.07546,-75.7341811,PRIVADO
18699,00008757,,,PRIVADO
18700,00008766,,,PRIVADO
18701,00009138,,,PRIVADO
18702,00010305,,,PRIVADO
18703,00009438,,,PRIVADO
18704,00010744,,,PRIVADO
18705,00016168,,,PRIVADO
18706,00003382,-14.00793662,-75.76295438,PUBLICO
18707,00001077,-10.43972277,-75.58229178,PUBLICO
18708,00004536,-7.05743,-79.09775,PUBLICO
18709,00001896,-3.50092486,-80.2720286,PUBLICO
18710,00000170,-7.11515964,-75.26500839,PUBLICO
18711,00024557,,,PRIVADO
18712,00011577,-12.11180047,-76.98929959,PRIVADO
18713,00011254,-12.0421728,-76.93005993,PRIVADO
18714,00011368,-15.33603833,-74.278125,PUBLICO
18715,00011269,,,PRIVADO
18716,00009291,,,PRIVADO
18717,00008775,,,PRIVADO
18718,00009268,,,PRIVADO
18719,00008946,,,PRIVADO
18720,00008785,,,PRIVADO
18721,00008950,,,PRIVADO
18722,00028672,-12.0686357,-75.2102976,PRIVADO
18723,00005961,-11.9837117,-76.52554119,PUBLICO
18724,00010286,,,PRIVADO
18725,00010549,,,PRIVADO
18726,00010384,-12.03082456,-77.08450819,PRIVADO
18727,00003542,-15.06396833,-73.95041167,PUBLICO
18728,00023789,,,PRIVADO
18729,00005186,-3.10565857,-77.82999048,PUBLICO
18730,00024112,,,PRIVADO
18731,00001209,-10.51899228,-76.42023598,PUBLICO
18732,00011687,-5.71523952,-76.65937059,PUBLICO
18733,00006829,-6.1424036,-78.92057598,PUBLICO
18734,00005015,-6.00111846,-78.74244041,PUBLICO
18735,00012179,,,PRIVADO
18736,00011048,,,PRIVADO
18737,00011392,,,PRIVADO
18738,00011384,,,PRIVADO
18739,00028761,-12.145909,-76.9854589,PRIVADO
18740,00028361,-12.0096967,-76.9053613,PRIVADO
18741,00028466,-11.8958471,-77.0684564,PUBLICO
18742,00009124,-6.7752945,-79.8388801,PRIVADO
18743,00009150,,,PRIVADO
18744,00008786,-12.0655032,-76.9896222,PRIVADO
18745,00028495,-10.6376749,-76.1899661,PRIVADO
18746,00010662,-5.2165,-80.6243663,PUBLICO
18747,00007651,-7.63233824,-78.0304932,PUBLICO
18748,00010505,-8.38128492,-74.53839301,PRIVADO
18749,00028822,-5.71020184,-78.80945691,PRIVADO
18750,00028380,-12.0734497,-77.0162899,PUBLICO
18751,00027978,-6.2301547,-77.8708478,PRIVADO
18752,00010552,,,PRIVADO
18753,00010670,,,PRIVADO
18754,00006180,-12.1088569,-77.0120429,PUBLICO
18755,00028401,-12.0556519,-77.08246864,PUBLICO
18756,00010809,-5.13587534,-79.0466209,PUBLICO
18757,00011407,,,PRIVADO
18758,00010857,,,PRIVADO
18759,00011409,-3.7188408,-73.2439423,PUBLICO
18760,00008886,,,PRIVADO
18761,00008964,,,PRIVADO
18762,00009168,-11.96233108,-76.98120452,PRIVADO
18763,00008807,-12.0757713,-77.1185144,PUBLICO
18764,00005420,-8.69449549,-74.99389625,PUBLICO
18765,00009169,,,PRIVADO
18766,00029001,-7.1593779,-78.5097749,PRIVADO
18767,00028497,-11.8653534,-77.0781746,PRIVADO
18768,00010685,-12.0779867,-77.0882062,PUBLICO
18769,00010143,-15.878932,-69.998718,PRIVADO
18770,00010488,-3.76017333,-71.62636333,PUBLICO
18771,00010696,,,PRIVADO
18772,00010477,,,PRIVADO
18773,00004235,-5.72379205,-79.04202244,PUBLICO
18774,00010331,,,PRIVADO
18775,00010628,,,PRIVADO
18776,00010599,,,PRIVADO
18777,00010352,-12.0687169,-77.0986383,PRIVADO
18778,00010411,,,PRIVADO
18779,00007835,,,PRIVADO
18780,00028386,-17.6914938,-71.36762,PUBLICO
18781,00010874,,,PUBLICO
18782,00011028,,,PRIVADO
18783,00011669,,,PRIVADO
18784,00011423,,,PRIVADO
18785,00010884,,,PUBLICO
18786,00028518,,,PRIVADO
18787,00008434,-12.07898376,-76.94906589,PRIVADO
18788,00010377,,,PRIVADO
18789,00009585,,,PRIVADO
18790,00012196,-15.4341928,-74.6169402,PUBLICO
18791,00008592,,,PRIVADO
18792,00028418,-12.0728204,-76.9587297,PRIVADO
18793,00023183,,,PRIVADO
18794,00023181,,,PRIVADO
18795,00004070,-13.96683842,-75.04606401,PUBLICO
18796,00004047,-13.8018,-75.24516,PUBLICO
18797,00028864,-12.0511339,-75.2255669,PRIVADO
18798,00019314,-6.22904731,-77.87309899,PRIVADO
18799,00001604,-9.03323167,-77.88681333,PUBLICO
18800,00001724,-9.36013132,-78.152168,PUBLICO
18801,00001887,-3.50752,-80.24152333,PUBLICO
18802,00001619,-9.1021194,-78.04172559,PUBLICO
18803,00001739,-9.30474948,-77.9457724,PUBLICO
18804,00028660,-16.39349108,-71.54459013,PRIVADO
18805,00028709,-17.19501685,-70.93420721,PRIVADO
18806,00009748,-10.57447333,-75.39887333,PUBLICO
18807,00028395,-5.2003446,-80.621756,PRIVADO
18808,00028408,-5.2003446,-80.621756,PRIVADO
18809,00028379,-16.4111241,-71.5443658,PRIVADO
18810,00028243,-16.3499293,-72.1855395,PRIVADO
18811,00012183,-16.39498214,-71.53245812,PRIVADO
18812,00028349,-16.39549784,-71.53127096,PRIVADO
18813,00028796,-6.03020923,-76.96787822,PRIVADO
18814,00020831,,,PRIVADO
18815,00020865,-5.94094101,-77.30674585,PRIVADO
18816,00021293,,,PRIVADO
18817,00020873,,,PRIVADO
18818,00020867,,,PRIVADO
18819,00020749,,,PRIVADO
18820,00020760,-6.041853,-76.968644,PRIVADO
18821,00005489,-9.23344095,-74.34349382,PUBLICO
18822,00028356,-8.1290785,-79.0389059,PRIVADO
18823,00028354,-5.1936459,-80.6593439,PRIVADO
18824,00028424,-5.2003446,-80.621756,PRIVADO
18825,00005981,-11.65557308,-76.5159817,PUBLICO
18826,00023230,,,PRIVADO
18827,00001629,-8.60199028,-77.75340278,PUBLICO
18828,00001436,-15.53271333,-71.55107167,PUBLICO
18829,00001111,-10.80899633,-75.8703765,PUBLICO
18830,00001759,-10.53384,-77.42271833,PUBLICO
18831,00001462,-15.12853594,-72.90454319,PUBLICO
18832,00001126,-9.90099994,-74.96170621,PUBLICO
18833,00028768,-5.70323088,-74.42962735,PUBLICO
18834,00028337,-5.1782884,-80.6548882,PRIVADO
18835,00003188,-14.851515,-70.74818,PUBLICO
18836,00003315,-15.516739,-70.12568175,PUBLICO
18837,00003326,-14.43649282,-69.60421937,PUBLICO
18838,00003204,-16.28886833,-69.91777,PUBLICO
18839,00003328,-14.11404305,-69.04707494,PUBLICO
18840,00003342,-16.34408167,-69.03086667,PUBLICO
18841,00005837,-11.9957864,-77.0158637,PUBLICO
18842,00020850,,,PRIVADO
18843,00021201,,,PRIVADO
18844,00020841,-12.128624,-76.996555,PRIVADO
18845,00021398,,,PRIVADO
18846,00020844,,,PRIVADO
18847,00020722,,,PRIVADO
18848,00005669,-11.08147781,-77.58091365,PUBLICO
18849,00028391,-11.8628121,-77.0793757,PRIVADO
18850,00006461,-6.95822662,-76.32613046,PUBLICO
18851,00000041,-4.210405,-73.203208,PUBLICO
18852,00000199,-4.80634583,-76.01161012,PUBLICO
18853,00000213,-5.72589,-76.0103,PUBLICO
18854,00000230,-6.03655,-76.25779,PUBLICO
18855,00000240,-5.24814667,-77.037905,PUBLICO
18856,00000062,-3.47914636,-72.50816035,PUBLICO
18857,00001772,-8.84999763,-77.43869315,PUBLICO
18858,00001251,-16.32804293,-71.54958839,PUBLICO
18859,00001464,-15.13400786,-72.76538227,PUBLICO
18860,00001143,-9.9191179,-75.26068296,PUBLICO
18861,00001479,-10.05847,-77.27379667,PUBLICO
18862,00001157,-10.41100083,-74.79083092,PUBLICO
18863,00028474,-8.1206704,-79.0199133,PRIVADO
18864,00003561,-13.17762185,-74.21914362,PUBLICO
18865,00002981,-13.43685333,-70.40175333,PUBLICO
18866,00003222,-15.66838667,-69.78085833,PUBLICO
18867,00003582,-13.42314508,-73.85106004,PUBLICO
18868,00003000,-16.25193328,-69.54489308,PUBLICO
18869,00003238,-15.98514833,-70.50408833,PUBLICO
18870,00005997,-12.1077139,-76.9749463,PUBLICO
18871,00002015,-4.92703542,-80.66202767,PUBLICO
18872,00028476,-7.81057868,-78.36628447,PRIVADO
18873,00020710,,,PRIVADO
18874,00022008,,,PRIVADO
18875,00022035,,,PRIVADO
18876,00022015,,,PRIVADO
18877,00021942,,,PRIVADO
18878,00000082,-0.3754476,-74.6671961,PUBLICO
18879,00000096,-4.42984,-73.45901,PUBLICO
18880,00000114,-3.48666833,-72.051,PUBLICO
18881,00000132,-5.4046023,-74.15770233,PUBLICO
18882,00000168,-7.87177,-75.48205,PUBLICO
18883,00005804,-11.9838236,-77.062838,PUBLICO
18884,00000027,-3.78788195,-73.29931008,PUBLICO
18885,00011458,-13.82171858,-74.3394019,PUBLICO
18886,00028467,-5.1462376,-79.0023626,PRIVADO
18887,00001282,-16.42512291,-71.566229,PUBLICO
18888,00001493,-10.14750333,-77.157115,PUBLICO
18889,00001181,-10.65664103,-75.11535649,PUBLICO
18890,00001809,-8.66170667,-77.63030333,PUBLICO
18891,00001288,-16.5179115,-71.38953157,PUBLICO
18892,00028798,-6.49271103,-76.36630653,PRIVADO
18893,00003358,-14.073575,-75.74336667,PUBLICO
18894,00003539,-15.22534833,-74.22620333,PUBLICO
18895,00003012,-16.35770126,-69.30860082,PUBLICO
18896,00003251,-15.84185333,-70.02156667,PUBLICO
18897,00003374,-14.34864456,-75.67034618,PUBLICO
18898,00003573,-13.35742663,-74.85780332,PUBLICO
18899,00003031,-16.62270167,-69.70634333,PUBLICO
18900,00028363,-7.34868868,-75.00911888,PRIVADO
18901,00028456,-8.082841,-79.023055,PRIVADO
18902,00028461,-12.0709817,-76.9550161,PRIVADO
18903,00022016,,,PRIVADO
18904,00023010,-16.393191,-71.5442708,PRIVADO
18905,00003895,-12.5284703,-74.81358696,PUBLICO
18906,00021953,,,PRIVADO
18907,00000755,-9.91845739,-76.22713844,PUBLICO
18908,00000960,-8.78997,-76.2522,PUBLICO
18909,00000353,-11.03933564,-74.93425524,PUBLICO
18910,00000535,-11.01426601,-75.63075721,PUBLICO
18911,00000763,-9.9278268,-76.23141486,PUBLICO
18912,00000973,-9.4831,-75.94794,PUBLICO
18913,00000357,-11.1354681,-75.38524454,PUBLICO
18914,00028291,-16.4090474,-71.537451,PRIVADO
18915,00001199,-10.52771153,-76.59710709,PUBLICO
18916,00001825,-9.63850054,-77.20407818,PUBLICO
18917,00001300,-16.37219268,-71.50965501,PUBLICO
18918,00001515,-9.82304,-77.64769667,PUBLICO
18919,00001210,-10.53514107,-76.42242787,PUBLICO
18920,00002433,-12.61785382,-72.83858108,PUBLICO
18921,00003260,-15.88036833,-69.9694,PUBLICO
18922,00004168,-14.39502452,-73.48494706,PUBLICO
18923,00004404,-6.054845,-79.67704167,PUBLICO
18924,00003790,-13.08082167,-73.849245,PUBLICO
18925,00003974,-13.01364333,-74.48241167,PUBLICO
18926,00004183,-13.69086623,-73.12014529,PUBLICO
18927,00004358,-6.91125435,-79.49052279,PUBLICO
18928,00028666,-11.9315627,-77.0584682,PRIVADO
18929,00027637,-9.5080998,-77.5046101,PRIVADO
18930,00022023,,,PRIVADO
18931,00022069,,,PRIVADO
18932,00021986,,,PUBLICO
18933,00022001,,,PRIVADO
18934,00021967,,,PRIVADO
18935,00005847,-12.0105371,-76.9792263,PUBLICO
18936,00024434,,,PRIVADO
18937,00000551,-11.09163242,-76.14909561,PUBLICO
18938,00000773,-9.79226,-76.31220167,PUBLICO
18939,00000979,-10.68776302,-76.26187809,PUBLICO
18940,00000373,-11.89539333,-75.506375,PUBLICO
18941,00000998,-10.53247429,-76.35851456,PUBLICO
18942,00000386,-11.63969963,-75.55393994,PUBLICO
18943,00002614,-13.83965821,-72.42982517,PUBLICO
18944,00002027,-4.91200655,-80.96029617,PUBLICO
18945,00002248,-5.42550901,-79.59772917,PUBLICO
18946,00002442,-11.29695345,-73.02271282,PUBLICO
18947,00002634,-13.55207964,-72.79594483,PUBLICO
18948,00002049,-4.87813252,-80.97207235,PUBLICO
18949,00020730,,,PRIVADO
18950,00028369,-6.39472606,-77.48252999,PRIVADO
18951,00003827,-14.12931321,-74.0298536,PUBLICO
18952,00004231,-5.50854316,-78.62701842,PUBLICO
18953,00003634,-13.2632489,-74.48136988,PUBLICO
18954,00003838,-13.71905591,-74.10019996,PUBLICO
18955,00004029,-13.293113,-75.5423734,PUBLICO
18956,00004247,-5.93083004,-79.22992643,PUBLICO
18957,00028371,-12.029365,-76.92654646,PRIVADO
18958,00022068,,,PRIVADO
18959,00021977,,,PRIVADO
18960,00021981,,,PRIVADO
18961,00022097,-11.9913429,-77.0591758,PRIVADO
18962,00022049,,,PRIVADO
18963,00022017,,,PRIVADO
18964,00018871,-11.58727857,-76.06438351,PRIVADO
18965,00028358,-8.1304694,-79.0398028,PRIVADO
18966,00000577,-11.38226672,-75.56372362,PUBLICO
18967,00000796,-9.95641795,-76.38773581,PUBLICO
18968,00001064,-10.75167921,-76.26218156,PUBLICO
18969,00000402,-11.8333434,-75.43533413,PUBLICO
18970,00000599,-11.37566114,-75.7917456,PUBLICO
18971,00001109,-10.751475,-75.84069,PUBLICO
18972,00000412,-11.82041344,-75.30033476,PUBLICO
18973,00002643,-13.58118333,-73.09032,PUBLICO
18974,00002062,-4.44432855,-80.5035341,PUBLICO
18975,00002269,-5.46956024,-79.44042733,PUBLICO
18976,00002656,-13.80708833,-72.53911833,PUBLICO
18977,00002287,-5.88021415,-79.37823154,PUBLICO
18978,00002467,-12.61788501,-72.44161734,PUBLICO
18979,00027460,-5.20167,-80.6225,PRIVADO
18980,00002885,-17.98391075,-70.23496652,PUBLICO
18981,00003122,-16.17571333,-69.54051833,PUBLICO
18982,00003472,-13.71460667,-76.18514,PUBLICO
18983,00002901,-17.88577766,-70.97728569,PUBLICO
18984,00003132,-15.27956,-70.34179167,PUBLICO
18985,00004298,-5.03246667,-79.15791167,PUBLICO
18986,00028545,-3.5637152,-80.45545659,PRIVADO
18987,00013664,-12.0408273,-77.09707058,PRIVADO
18988,00027874,-15.8402218,-70.0218805,PRIVADO
18989,00018093,-8.179175,-77.414185,PUBLICO
18990,00018142,,,PRIVADO
18991,00018287,,,PRIVADO
18992,00028432,,,PRIVADO
18993,00028463,-3.7436735,-73.2516326,PRIVADO
18994,00000608,-12.0906394,-75.20297417,PUBLICO
18995,00000828,-10.22952659,-76.327979,PUBLICO
18996,00001033,-10.46354862,-76.25205363,PUBLICO
18997,00000626,-12.17465177,-75.12401818,PUBLICO
18998,00000840,-9.75703333,-76.77382833,PUBLICO
18999,00001087,-10.76007333,-75.34613,PUBLICO
19000,00000445,-11.44696475,-74.43860448,PUBLICO
19001,00028287,-16.42060807,-71.50665463,PRIVADO
19002,00002730,-12.91430556,-70.19549145,PUBLICO
19003,00002090,-5.191175,-80.65948333,PUBLICO
19004,00002489,-12.75387959,-73.13530686,PUBLICO
19005,00002680,-13.62577844,-72.87335324,PUBLICO
19006,00003799,-12.91277,-74.00319833,PUBLICO
19007,00003651,-13.02510167,-74.15692167,PUBLICO
19008,00003849,-13.64472233,-73.86936293,PUBLICO
19009,00004040,-13.503446,-75.293599,PUBLICO
19010,00004262,-5.41009,-78.58698,PUBLICO
19011,00003669,-12.78415747,-74.20562204,PUBLICO
19012,00028593,-12.15601292,-76.97269812,PRIVADO
19013,00018224,,,PRIVADO
19014,00019526,,,PRIVADO
19015,00000640,-12.01485935,-75.34372758,PUBLICO
19016,00000848,,,PUBLICO
19017,00001015,-10.53707464,-76.2372946,PUBLICO
19018,00000454,-11.55815375,-74.42832324,PUBLICO
19019,00000651,-12.02220584,-75.34340602,PUBLICO
19020,00001050,-10.64643144,-75.78394507,PUBLICO
19021,00000666,-11.76832346,-74.79543614,PUBLICO
19022,00000871,-8.6050174,-77.14875345,PUBLICO
19023,00028378,-3.7436735,-73.2516326,PUBLICO
19024,00022094,-16.4056088,-71.5260896,PRIVADO
19025,00002111,-5.14710167,-80.39285833,PUBLICO
19026,00002317,-13.916675,-71.68282833,PUBLICO
19027,00002501,-13.85319068,-72.08443129,PUBLICO
19028,00002724,-12.72960516,-69.22824067,PUBLICO
19029,00002121,-5.29094,-80.68704167,PUBLICO
19030,00009401,,,PRIVADO
19031,00028458,-8.1225969,-79.0232867,PRIVADO
19032,00003386,-13.96585249,-75.72554934,PUBLICO
19033,00003600,-13.17579197,-74.1999012,PUBLICO
19034,00003047,-16.00955833,-69.52996333,PUBLICO
19035,00002746,-12.58554618,-69.16933813,PUBLICO
19036,00003403,-14.13475167,-75.69200167,PUBLICO
19037,00002837,-16.64884621,-71.02299152,PUBLICO
19038,00018173,,,PRIVADO
19039,00018304,,,PRIVADO
19040,00018131,-12.1102978,-76.9835449,PRIVADO
19041,00018261,,,PRIVADO
19042,00017927,,,PRIVADO
19043,00012071,,,PRIVADO
19044,00028377,-14.07645094,-75.72962142,PRIVADO
19045,00028289,-16.4153922,-71.4714928,PRIVADO
19046,00000264,-3.66712667,-76.35855333,PUBLICO
19047,00000482,-11.20731511,-74.5222707,PUBLICO
19048,00000677,-11.67676648,-75.09504207,PUBLICO
19049,00000688,-11.88562549,-75.3664338,PUBLICO
19050,00000277,-4.160308,-72.938042,PUBLICO
19051,00028551,-12.08982024,-76.94875515,PRIVADO
19052,00028313,-12.0592916,-76.9671203,PRIVADO
19053,00028345,,,PRIVADO
19054,00009437,-12.100626,-77.0194727,PRIVADO
19055,00002336,-13.47721288,-72.44248445,PUBLICO
19056,00002673,-13.78415833,-72.98191167,PUBLICO
19057,00002134,-5.40431927,-80.70797776,PUBLICO
19058,00002344,-13.36346588,-71.91687458,PUBLICO
19059,00003701,-15.28102173,-73.34357525,PUBLICO
19060,00003883,-12.73637771,-74.86257037,PUBLICO
19061,00004317,-6.77254167,-79.84282667,PUBLICO
19062,00003718,-14.56703939,-73.56162993,PUBLICO
19063,00003897,-12.57364833,-74.663965,PUBLICO
19064,00004100,-12.41473324,-75.02285398,PUBLICO
19065,00004323,-6.76895167,-79.87475667,PUBLICO
19066,00018082,,,PRIVADO
19067,00017896,,,PRIVADO
19068,00017831,,,PRIVADO
19069,00017838,,,PRIVADO
19070,00017776,-13.42553,-76.136711,PRIVADO
19071,00018104,,,PRIVADO
19072,00017880,-11.9665848,-77.0727503,PUBLICO
19073,00000907,-9.37667667,-74.96451833,PUBLICO
19074,00000293,-5.11813488,-74.0510211,PUBLICO
19075,00000506,-11.09432837,-74.70111904,PUBLICO
19076,00000711,-12.02860595,-75.22763225,PUBLICO
19077,00000314,-10.88827,-75.288345,PUBLICO
19078,00000521,-11.35409117,-75.66359818,PUBLICO
19079,00000718,-11.97500889,-75.25808778,PUBLICO
19080,00005815,-11.90822214,-77.07789023,PUBLICO
19081,00002526,-13.2286508,-70.7543713,PUBLICO
19082,00002695,-13.67601112,-73.07582529,PUBLICO
19083,00002157,-5.43724257,-80.75432088,PUBLICO
19084,00002354,-13.45535999,-71.8765721,PUBLICO
19085,00002162,-5.143475,-80.10679667,PUBLICO
19086,00002175,-4.90318,-79.97055833,PUBLICO
19087,00002366,-14.47355485,-71.39526853,PUBLICO
19088,00028411,-6.7700798,-79.8549907,PUBLICO
19089,00004280,-5.28629,-78.80523,PUBLICO
19090,00003681,-14.25608167,-74.82715,PUBLICO
19091,00003874,-12.70239103,-74.86500688,PUBLICO
19092,00004294,-5.41295,-79.01115,PUBLICO
19093,00003690,-14.48045833,-74.63331667,PUBLICO
19094,00028590,-12.14529282,-77.02170495,PRIVADO
19095,00028405,-11.8539382,-77.0378808,PUBLICO
19096,00028278,-6.7765974,-79.8442977,PRIVADO
19097,00017876,-12.1221495,-77.0362967,PRIVADO
19098,00017923,,,PRIVADO
19099,00015924,,,PRIVADO
19100,00028521,-12.5953562,-69.18746038,PRIVADO
19101,00028335,-11.88218342,-77.13175597,PRIVADO
19102,00028164,,,PRIVADO
19103,00000731,-12.03616685,-75.1940771,PUBLICO
19104,00000318,-10.946735,-75.22715,PUBLICO
19105,00000734,-12.00236743,-75.19967525,PUBLICO
19106,00000746,-11.94735721,-75.39775043,PUBLICO
19107,00000341,-11.00910881,-74.67513099,PUBLICO
19108,00005465,-8.20779891,-74.33778696,PUBLICO
19109,00002553,-14.41836101,-72.76779986,PUBLICO
19110,00002180,-5.16343514,-80.0847604,PUBLICO
19111,00002381,-14.23657638,-71.26901902,PUBLICO
19112,00002564,,,PUBLICO
19113,00002200,-5.184555,-79.88787333,PUBLICO
19114,00002393,-13.8960466,-70.97405817,PUBLICO
19115,00002581,-13.94942667,-73.22620333,PUBLICO
19116,00007650,-7.65431659,-78.03139011,PUBLICO
19117,00003416,-13.45943333,-76.16447,PUBLICO
19118,00002850,-16.13496815,-70.49014338,PUBLICO
19119,00003076,-15.29679,-69.78642667,PUBLICO
19120,00003430,-13.52035667,-76.06889,PUBLICO
19121,00002868,-17.38220498,-69.74263173,PUBLICO
19122,00028351,-13.14816365,-74.22808899,PRIVADO
19123,00015854,-5.72231736,-75.70344889,PUBLICO
19124,00017187,,,PRIVADO
19125,00016056,,,PRIVADO
19126,00016098,-12.0538622,-75.2255458,PRIVADO
19127,00028875,-9.9207648,-76.2410843,PUBLICO
19128,00028362,,,PRIVADO
19129,00001233,-16.38601829,-71.54048923,PUBLICO
19130,00001837,-9.39880851,-77.00993013,PUBLICO
19131,00001314,-16.41449711,-71.48212635,PUBLICO
19132,00001534,-9.32649333,-77.60247833,PUBLICO
19133,00001642,-9.22435296,-77.68607632,PUBLICO
19134,00001849,-9.16243052,-77.01655937,PUBLICO
19135,00026495,-15.8243805,-70.0162544,PUBLICO
19136,00028396,,,PRIVADO
19137,00002214,-4.93025833,-79.69937833,PUBLICO
19138,00002587,-14.11089667,-73.16751667,PUBLICO
19139,00002231,-5.30830612,-79.64915832,PUBLICO
19140,00002415,-15.05369423,-71.12806676,PUBLICO
19141,00002026,-4.91155121,-81.05800543,PUBLICO
19142,00028772,-8.90952527,-76.0936689,PUBLICO
19143,00003727,-14.68641667,-74.11954333,PUBLICO
19144,00003908,-12.54894794,-75.08155177,PUBLICO
19145,00003742,-15.11473667,-74.48166667,PUBLICO
19146,00004128,-12.11570251,-74.63015488,PUBLICO
19147,00004347,-6.7378879,-79.95620034,PUBLICO
19148,00003757,-12.98954333,-73.52861167,PUBLICO
19149,00003932,-12.71764887,-74.7298226,PUBLICO
19150,00015765,,,PRIVADO
19151,00015838,,,PRIVADO
19152,00015807,,,PRIVADO
19153,00015757,,,PRIVADO
19154,00028815,-12.1734316,-76.9673386,PRIVADO
19155,00001327,-16.44527906,-71.83104387,PUBLICO
19156,00001544,-9.56507333,-77.49673333,PUBLICO
19157,00001652,-9.07562297,-78.6017774,PUBLICO
19158,00001860,-9.0805489,-77.28446169,PUBLICO
19159,00001344,-15.47487068,-74.44216848,PUBLICO
19160,00001555,-9.53097793,-77.50461682,PUBLICO
19161,00028760,-12.1343798,-76.9902348,PRIVADO
19162,00028332,-12.0111811,-77.0903127,PRIVADO
19163,00028333,-12.01380202,-77.10216712,PRIVADO
19164,00028374,-5.9007717,-76.1129048,PUBLICO
19165,00028470,,,PRIVADO
19166,00002820,-17.65200833,-71.33101667,PUBLICO
19167,00003486,-13.64545,-76.01598,PUBLICO
19168,00003145,-13.94199333,-69.92757667,PUBLICO
19169,00010733,,,PRIVADO
19170,00003989,-12.55611833,-74.53406,PUBLICO
19171,00004197,-13.70490807,-73.44412587,PUBLICO
19172,00004383,-6.5797418,-79.94607088,PUBLICO
19173,00003812,-14.251805,-73.79914833,PUBLICO
19174,00004000,-12.5357255,-74.43004287,PUBLICO
19175,00004221,-5.83023623,-78.82535114,PUBLICO
